Date,Open,High,Low,Close,Adj Close,Volume
2007-01-11,108.699997,108.699997,108.699997,108.699997,100.212975,900
2007-01-12,108.760002,108.760002,108.760002,108.760002,100.268288,1100
2007-01-16,108.760002,108.760002,108.739998,108.739998,100.249825,500
2007-01-17,108.800003,108.800003,108.800003,108.800003,100.305183,8200
2007-01-18,108.800003,108.800003,108.760002,108.790001,100.295967,23100
2007-01-19,108.790001,108.809998,108.769997,108.769997,100.277496,13400
2007-01-22,108.820000,108.830002,108.800003,108.809998,100.314392,3000
2007-01-23,108.809998,108.830002,108.809998,108.820000,100.323601,2300
2007-01-24,108.870003,108.889999,108.870003,108.879997,100.378922,4300
2007-01-25,108.889999,108.900002,108.860001,108.879997,100.378922,31300
2007-01-26,108.930000,108.930000,108.870003,108.870003,100.369667,94800
2007-01-29,108.970001,108.970001,108.949997,108.949997,100.443436,19900
2007-01-30,108.940002,108.970001,108.930000,108.949997,100.443436,5500
2007-01-31,108.970001,109.000000,108.959999,109.000000,100.489571,2500
2007-02-01,108.730003,108.730003,108.680000,108.690002,100.493294,11400
2007-02-02,108.720001,108.750000,108.709999,108.720001,100.520973,35400
2007-02-05,108.769997,108.769997,108.720001,108.750000,100.548744,8700
2007-02-06,108.760002,108.760002,108.730003,108.739998,100.539436,10400
2007-02-07,108.820000,108.820000,108.750000,108.800003,100.594971,8500
2007-02-08,108.809998,108.809998,108.790001,108.790001,100.585716,4500
2007-02-09,108.830002,108.839996,108.739998,108.820000,100.613434,25400
2007-02-12,108.820000,108.820000,108.809998,108.820000,100.613434,8500
2007-02-13,108.800003,108.830002,108.800003,108.820000,100.613434,1500
2007-02-14,108.879997,108.900002,108.879997,108.889999,100.678154,24600
2007-02-15,108.900002,108.940002,108.860001,108.900002,100.687439,32200
2007-02-16,108.930000,108.940002,108.889999,108.919998,100.705879,25200
2007-02-20,108.910004,108.940002,108.910004,108.930000,100.715149,15000
2007-02-21,108.930000,108.989998,108.870003,108.970001,100.752121,74300
2007-02-22,108.959999,108.970001,108.959999,108.970001,100.752121,3200
2007-02-23,108.970001,109.029999,108.970001,109.019997,100.798363,8700
2007-02-26,109.050003,109.050003,109.010002,109.029999,100.807594,268100
2007-02-27,109.059998,109.059998,109.019997,109.050003,100.826042,16600
2007-02-28,109.059998,109.150002,109.059998,109.120003,100.890816,296600
2007-03-01,108.870003,108.879997,108.800003,108.860001,100.888016,32500
2007-03-02,108.910004,108.949997,108.870003,108.919998,100.943634,24800
2007-03-05,108.919998,108.919998,108.879997,108.900002,100.925125,31200
2007-03-06,108.910004,108.949997,108.870003,108.910004,100.934372,11000
2007-03-07,108.949997,108.949997,108.930000,108.949997,100.971466,17600
2007-03-08,108.970001,108.970001,108.940002,108.959999,100.980736,18100
2007-03-09,108.949997,108.980003,108.910004,108.949997,100.971466,52900
2007-03-12,108.980003,108.980003,108.940002,108.980003,100.999268,10800
2007-03-13,109.000000,109.050003,108.980003,109.050003,101.064095,126800
2007-03-14,109.070000,109.070000,109.029999,109.059998,101.073395,22400
2007-03-15,109.059998,109.059998,109.019997,109.050003,101.064095,16600
2007-03-16,109.070000,109.070000,109.040001,109.070000,101.082664,14500
2007-03-19,109.080002,109.089996,108.900002,109.070000,101.082664,108600
2007-03-20,109.110001,109.110001,109.080002,109.099998,101.110474,4100
2007-03-21,109.150002,109.199997,109.110001,109.169998,101.175354,140500
2007-03-22,109.169998,109.180000,109.129997,109.139999,101.147575,28400
2007-03-23,109.169998,109.199997,109.150002,109.180000,101.184608,572400
2007-03-26,109.160004,109.199997,109.150002,109.190002,101.193878,10600
2007-03-27,109.169998,109.239998,109.169998,109.220001,101.221680,394600
2007-03-28,109.220001,109.279999,109.220001,109.250000,101.249481,20100
2007-03-29,109.269997,109.290001,109.260002,109.279999,101.277328,22800
2007-03-30,109.300003,109.300003,109.230003,109.279999,101.277328,202600
2007-04-02,108.989998,109.029999,108.910004,109.000000,101.281944,23000
2007-04-03,109.050003,109.070000,108.980003,109.019997,101.300522,25000
2007-04-04,109.070000,109.110001,109.059998,109.080002,101.356285,20800
2007-04-05,109.089996,109.110001,109.050003,109.070000,101.346977,16400
2007-04-09,109.070000,109.089996,109.050003,109.080002,101.356285,34400
2007-04-10,109.080002,109.120003,109.080002,109.110001,101.384148,18000
2007-04-11,109.129997,109.190002,109.129997,109.139999,101.412048,11700
2007-04-12,109.160004,109.180000,109.150002,109.169998,101.439911,31500
2007-04-13,109.169998,109.190002,109.150002,109.190002,101.458458,52000
2007-04-16,109.190002,109.209999,109.160004,109.209999,101.477036,40100
2007-04-17,109.220001,109.230003,109.190002,109.220001,101.486351,20200
2007-04-18,109.260002,109.290001,109.260002,109.290001,101.551407,31800
2007-04-19,109.279999,109.300003,109.269997,109.300003,101.560677,78000
2007-04-20,109.300003,109.320000,109.250000,109.290001,101.551407,70700
2007-04-23,109.309998,109.339996,109.309998,109.330002,101.588554,21400
